title,link,keyword1,keyword2,keyword3
日月光投資控股股份有限公司一  九年度年報(一),https://media-aseholdco.todayir.com/20210616112325440590986_tc.pdf,保險,銷售,人臉辨識
日月光投資控股股份有限公司一  九年度年報(一),https://media-aseholdco.todayir.com/20210616112325440590986_tc.pdf,保險,風險管理,人臉辨識
中再產險總經理張仁江談大農險｜保險服務鄉村振興專題一 - 網易,https://www.163.com/dy/article/GMRNG4FR0539SEFN.html?f=post2020_dy_recommends,產險,風險管理,生態圈
SurveyCake 雲端問卷服務(是方企業版),https://www.chief.com.tw/wp-content/uploads/2021/06/SurveyCake-%E9%9B%B2%E7%AB%AF%E5%95%8F%E5%8D%B7%E6%9C%8D%E5%8B%99%E6%98%AF%E6%96%B9%E4%BC%81%E6%A5%AD%E7%89%88.pdf,保險,銷售,雲端
SurveyCake 雲端問卷服務(是方企業版),https://www.chiefappc.com/dispPageBox/cac_cp.aspx?ddsPageID=CHCACPRODUCTC&dbid=4593741375,保險,銷售,雲端
本公司本份2021年中期業績報告將由2021年9月中旬寄發的 ...,https://www.bochk.com/dam/bochk/desktop/top/aboutus/ir/docs/finreport/bochkholdings/2021ir/c101_fullset.pdf,保險,風險管理,區塊鏈
導入機器人流程自動化(RPA) 提升企業競爭力創造員工價值,https://www.gss.com.tw/eis/218-eis-101/2773-eis101-0,保險,銷售,OCR
導入機器人流程自動化(RPA) 提升企業競爭力創造員工價值,https://www.gss.com.tw/eis/218-eis-101/2773-eis101-0,保險,投資,OCR
導入機器人流程自動化(RPA) 提升企業競爭力創造員工價值,https://www.gss.com.tw/eis/218-eis-101/2773-eis101-0,保險,銷售,OCR
長庚醫院的疾病診斷智能編碼系統,https://www.cgmh.org.tw/cgmn/category.asp?id_seq=2108006,保險,核保,人工智慧
長庚醫院的疾病診斷智能編碼系統,https://www.cgmh.org.tw/cgmn/category.asp?id_seq=2108006,保險,理賠,人工智慧
中國平安位列《財富》世界500強第16位全球金融企業第2位,http://pewterframe.cn/2021/0802/497189.shtml,產險,銷售,區塊鏈
中國平安位列《財富》世界500強第16位全球金融企業第2位,http://pewterframe.cn/2021/0802/497189.shtml,產險,理賠,客戶體驗
中國平安位列《財富》世界500強第16位全球金融企業第2位,http://pewterframe.cn/2021/0802/497189.shtml,產險,銷售,客戶體驗
中國平安位列《財富》世界500強第16位全球金融企業第2位,http://pewterframe.cn/2021/0802/497189.shtml,產險,投資,客戶體驗
中國平安位列《財富》世界500強第16位全球金融企業第2位,http://pewterframe.cn/2021/0802/497189.shtml,產險,理賠,區塊鏈
【企業成功案例】Teamdoor 協助保險科技公司OneDegree ...,https://www.teamdoor.io/blog/case-study-onedegree-teamdoor,保險,精算,數位轉型
華碩雲端股份有限公司－最新徵才職缺｜CakeResume 找工作,https://www.cakeresume.com/companies/8bc7cc?locale=zh-TW,保險,精算,雲端
新能源車企數據「命門」 ：遭保險公司嫌棄 - 中國熱點,https://www.chinahot.org/science/67361/%E6%96%B0%E8%83%BD%E6%BA%90%E8%BB%8A%E4%BC%81%E6%95%B8%E6%93%9A%E3%80%8C%E5%91%BD%E9%96%80%E3%80%8D%20%EF%BC%9A%E9%81%AD%E4%BF%9D%E9%9A%AA%E5%85%AC%E5%8F%B8%E5%AB%8C%E6%A3%84%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E9%80%B2%E8%BB%8D%E4%BF%9D%E9%9A%AA%E6%A5%AD%E5%8B%99%E8%83%BD%E7%A0%B4%E5%B1%80%EF%BC%9F.html,產險,風險管理,大數據
新能源車企數據「命門」 ：遭保險公司嫌棄 - 中國熱點,https://www.chinahot.org/science/67361/%E6%96%B0%E8%83%BD%E6%BA%90%E8%BB%8A%E4%BC%81%E6%95%B8%E6%93%9A%E3%80%8C%E5%91%BD%E9%96%80%E3%80%8D%20%EF%BC%9A%E9%81%AD%E4%BF%9D%E9%9A%AA%E5%85%AC%E5%8F%B8%E5%AB%8C%E6%A3%84%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E9%80%B2%E8%BB%8D%E4%BF%9D%E9%9A%AA%E6%A5%AD%E5%8B%99%E8%83%BD%E7%A0%B4%E5%B1%80%EF%BC%9F.html,產險,風險管理,UBI
新能源車企數據「命門」 ：遭保險公司嫌棄 - 中國熱點,https://www.chinahot.org/science/67361/%E6%96%B0%E8%83%BD%E6%BA%90%E8%BB%8A%E4%BC%81%E6%95%B8%E6%93%9A%E3%80%8C%E5%91%BD%E9%96%80%E3%80%8D%20%EF%BC%9A%E9%81%AD%E4%BF%9D%E9%9A%AA%E5%85%AC%E5%8F%B8%E5%AB%8C%E6%A3%84%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E9%80%B2%E8%BB%8D%E4%BF%9D%E9%9A%AA%E6%A5%AD%E5%8B%99%E8%83%BD%E7%A0%B4%E5%B1%80%EF%BC%9F.html,產險,理賠,UBI
新能源車企數據「命門」 ：遭保險公司嫌棄 - 中國熱點,https://www.chinahot.org/science/67361/%E6%96%B0%E8%83%BD%E6%BA%90%E8%BB%8A%E4%BC%81%E6%95%B8%E6%93%9A%E3%80%8C%E5%91%BD%E9%96%80%E3%80%8D%20%EF%BC%9A%E9%81%AD%E4%BF%9D%E9%9A%AA%E5%85%AC%E5%8F%B8%E5%AB%8C%E6%A3%84%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E9%80%B2%E8%BB%8D%E4%BF%9D%E9%9A%AA%E6%A5%AD%E5%8B%99%E8%83%BD%E7%A0%B4%E5%B1%80%EF%BC%9F.html,產險,理賠,大數據
雲端AML 解決方案 - SYSTEX 精誠資訊,https://tw.systex.com/cloud-aml/,保險,投資,雲端
論人工智慧技術應用、法律問題定位及監管立法趨勢,https://www.lawbank.com.tw/treatise/pl_article.aspx?AID=P000245899,保險,銷售,聊天機器人
論人工智慧技術應用、法律問題定位及監管立法趨勢,https://www.lawbank.com.tw/treatise/pl_article.aspx?AID=P000245899,保險,銷售,人工智慧
南山人壽數位科技啟動心世代- 產業特刊- 工商時報,https://www.chinatimes.com/newspapers/20211014000424-260210,保險,保戶服務,區塊鏈
109 年我國普惠金融衡量指標衡量結果及達成情形,https://eycc.ey.gov.tw/File/5B9B71498618217F?A=C,產險,理賠,區塊鏈
MSCI：7.1兆美元股票隱含加密幣曝險- 金融 - 經濟日報,https://money.udn.com/money/story/5599/5820026,產險,風險管理,區塊鏈
專業認證 - 黃宜芬雲端商務名片,https://0915188058.posu.tw/about.php?new_sn=2696,保險,投資,雲端
專業認證 - 黃宜芬雲端商務名片,https://0915188058.posu.tw/about.php?new_sn=2696,產險,投資,雲端
專業認證 - 黃宜芬雲端商務名片,https://0915188058.posu.tw/about.php?new_sn=2696,產險,銷售,雲端
威廉希爾理財_財經_中國網,http://www.yzhf100.com/a/cj/385.html,產險,風險管理,區塊鏈
威廉希爾理財_財經_中國網,http://www.yzhf100.com/a/cj/385.html,產險,風險管理,生態圈
Prophet Profesional (PP) - 聖光精算顧問有限公司,https://insurance.vincent-chen.com/tw/prophet/pp/,產險,風險管理,API
Prophet Profesional (PP) - 聖光精算顧問有限公司,https://insurance.vincent-chen.com/tw/prophet/pp/,產險,精算,API
Prophet Profesional (PP) - 聖光精算顧問有限公司,https://insurance.vincent-chen.com/tw/prophet/pp/,保險,精算,API
軟件機器人新股UiPath (PATH) - 牛牛圈,https://q.futunn.com/hk/feed/106098762909656,保險,理賠,機器學習
1100201-430 羣組項次廠牌品名級距契約金 - 安碁資訊,https://www.acercsi.com/upload/d7190c59-f52a-4b0e-88d8-fc4ab8a1bd9e/1100201_ACSI%20%E6%B1%BA%E6%A8%99%E5%93%81%E9%A0%85.pdf,保險,風險管理,身分驗證
富邦保單號碼查詢 - Mdsulja,https://www.mdsuljara.me/%E5%AF%8C%E9%82%A6%E4%BF%9D%E5%96%AE%E8%99%9F%E7%A2%BC%E6%9F%A5%E8%A9%A2/,產險,保戶服務,網路投保
Acoustic Experience Analytics (Tealeaf) 協助您橫跨裝置與通路,https://www.aurocore.net/index.php/experienxe_analytics/,產險,投資,客戶體驗
區塊鏈要進入商轉應用階段纔算落地 - 奇摩新聞,https://tw.news.yahoo.com/%E5%8D%80%E5%A1%8A%E9%8F%88%E8%A6%81%E9%80%B2%E5%85%A5%E5%95%86%E8%BD%89%E6%87%89%E7%94%A8%E9%9A%8E%E6%AE%B5%E6%89%8D%E7%AE%97%E8%90%BD%E5%9C%B0-%E5%AE%83%E6%9C%AA%E4%BE%86%E7%9A%84%E6%87%89%E7%94%A8%E8%88%87%E6%8C%91%E6%88%B0%E6%9C%89%E5%93%AA%E4%BA%9B-092631545.html,保險,理賠,生態圈
富邦人壽提升數位力獲三大獎- 工商時報 - 中時新聞網,https://www.chinatimes.com/newspapers/20211008000267-260210,產險,風險管理,生態圈
導入機器人流程自動化提升企業競爭力創造員工價值 - 叡揚資訊,https://www.gss.com.tw/eis/218-eis-101/2896-eis101-9,保險,銷售,客戶體驗
導入機器人流程自動化提升企業競爭力創造員工價值 - 叡揚資訊,https://www.gss.com.tw/eis/218-eis-101/2896-eis101-9,保險,投資,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,產險,保戶服務,數位轉型
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,保險,保戶服務,數位轉型
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,保險,銷售,數位轉型
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,保險,銷售,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,產險,銷售,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,產險,投資,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,保險,投資,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,產險,保戶服務,客戶體驗
臺灣人壽：推動公平永續以數位串聯服務和銷售提供零距離的 ...,https://www.rmim.com.tw/news-detail-33220,保險,保戶服務,客戶體驗
《金融科技推動中國綠色金融發展：案例與展望（2021 ...,http://www.greenfinance.org.cn/displaynews.php?id=3378,產險,風險管理,區塊鏈
2021 快速徵才| AI Engineer 人工智慧軟體工程師(TensorFlow ...,https://www.cakeresume.com/companies/mediatek/jobs/ai-engineer-tensorflow-pytorch-graduates-welcome?locale=zh-TW,保險,銷售,人工智慧
2021 快速徵才| AI Engineer 人工智慧軟體工程師(TensorFlow ...,https://www.cakeresume.com/companies/mediatek/jobs/ai-engineer-tensorflow-pytorch-graduates-welcome?locale=zh-TW,保險,理賠,人工智慧
2021 快速徵才| AI Engineer 人工智慧軟體工程師(TensorFlow ...,https://www.cakeresume.com/companies/mediatek/jobs/ai-engineer-tensorflow-pytorch-graduates-welcome?locale=zh-TW,保險,精算,機器學習
2021 快速徵才| AI Engineer 人工智慧軟體工程師(TensorFlow ...,https://www.cakeresume.com/companies/mediatek/jobs/ai-engineer-tensorflow-pytorch-graduates-welcome?locale=zh-TW,保險,理賠,機器學習
網家策略結盟易安網，PChome生態圈再拓新局,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=9b925ce0-a680-456e-9ca4-f9e923ae5aad,產險,投資,生態圈
網家策略結盟易安網，PChome生態圈再拓新局,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=9b925ce0-a680-456e-9ca4-f9e923ae5aad,產險,銷售,生態圈
亞太地區企業願意支付勒索軟體贖金比例增加,https://www.eettaiwan.com/20210804nt22-ransomware-ransom/,保險,銷售,區塊鏈
零售巨頭沃爾瑪「試水溫」，公開招聘加密貨幣產品負責人,https://tw.stock.yahoo.com/news/%E9%9B%B6%E5%94%AE%E5%B7%A8%E9%A0%AD%E6%B2%83%E7%88%BE%E7%91%AA-%E8%A9%A6%E6%B0%B4%E6%BA%AB-%E5%85%AC%E9%96%8B%E6%8B%9B%E8%81%98%E5%8A%A0%E5%AF%86%E8%B2%A8%E5%B9%A3%E7%94%A2%E5%93%81%E8%B2%A0%E8%B2%AC%E4%BA%BA-082000005.html,產險,銷售,區塊鏈
【FAMMIX 菲米斯】3D智慧人臉辨識六合一電子鎖 - friDay購物,https://shopping.friday.tw/ec2/product?pid=7625974&cid=425040&sid=158,保險,銷售,人臉辨識
有哪些賠償關於強制險理賠 - Mspk,https://www.mspkcd.co/%E6%9C%89%E5%93%AA%E4%BA%9B%E8%B3%A0%E5%84%9F-%E9%97%9C%E6%96%BC%E5%BC%B7%E5%88%B6%E9%9A%AA%E7%90%86%E8%B3%A0/,產險,理賠,雲端
20本好書揭密投保技巧，海外旅程縮短費用保險怎麼買纔不吃虧,https://insurancewikitw.com/articles/f4c81de59d13f474,產險,風險管理,網路投保
獨家：心理健康初創公司SonderMind 收購機器學習公司Qntfy,https://0xzx.com/zh-tw/2021101822571813502.html,保險,投資,聊天機器人
Lemonade應該關注這些保險科技挑戰者,https://hk.finance.yahoo.com/news/lemonade%E6%87%89%E8%A9%B2%E9%97%9C%E6%B3%A8%E9%80%99%E4%BA%9B%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80%E6%8C%91%E6%88%B0%E8%80%85-123544190.html,保險,銷售,聊天機器人
健康看板 - 《現代保險》雜誌,https://www.rmim.com.tw/news-detail-34429,保險,理賠,區塊鏈
中壽新任董座馬來西亞籍譚碩倫出任| 金融脈動 - 經濟日報,https://money.udn.com/money/story/5613/5587969,保險,精算,監理沙盒
網路投保專區停止服務公告 - 友邦人壽,https://www.aia.com.tw/content/dam/tw/zh-tw/docs/help_and_support/Important_consulting/yonii_announcement_20210426.pdf,保險,保戶服務,網路投保
人壽保險業防制洗錢及打擊資恐注意事項範本-所有條文,https://law.lia-roc.org.tw/Law/Content?lsid=FL006806,保險,風險管理,身分驗證
AI 與大數據儲存設備解決方案- Storage - IBM,https://www.ibm.com/tw-zh/it-infrastructure/storage/ai-infrastructure,保險,投資,大數據
IDC：企業或組織44%會為勒索軟體支付贖金,https://iknow.stpi.narl.org.tw/Post/Read.aspx?PostID=18108,保險,銷售,區塊鏈
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,投資,聊天機器人
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,風險管理,OCR
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,風險管理,人工智慧
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,風險管理,聊天機器人
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,風險管理,機器學習
人工智慧在金融領域有哪些應用場景和作用？ - 小熊問答,https://bearask.com/zh-tw/baby/154017.html,保險,風險管理,客戶體驗
新光銀行新光銀行企業社會責任專區-風險管理,https://www.skbank.com.tw/d7f2fd1a15.html?,保險,風險管理,雲端
微信支付娛樂城- 九牛線上娛樂城體驗金,https://xn--uis76c70x.biz/category/%E5%BE%AE%E4%BF%A1%E6%94%AF%E4%BB%98%E5%A8%9B%E6%A8%82%E5%9F%8E/,保險,銷售,人臉辨識
平安歷史和大事記-我們是誰-關於平安-中國平安,https://www.pingan.cn/m/tc/about/history.shtml,產險,銷售,生態圈
平安歷史和大事記-我們是誰-關於平安-中國平安,https://www.pingan.cn/m/tc/about/history.shtml,產險,投資,生態圈
平安歷史和大事記-我們是誰-關於平安-中國平安,https://www.pingan.cn/m/tc/about/history.shtml,產險,理賠,生態圈
臺北市   國泰金控職缺，徵才2021年10月 - Indeed 臺灣,https://tw.indeed.com/%E5%9C%8B%E6%B3%B0%E9%87%91%E6%8E%A7-jobs-in-%E5%8F%B0%E5%8C%97%E5%B8%82,產險,核保,API
臺北市   國泰金控職缺，徵才2021年10月 - Indeed 臺灣,https://tw.indeed.com/%E5%9C%8B%E6%B3%B0%E9%87%91%E6%8E%A7-jobs-in-%E5%8F%B0%E5%8C%97%E5%B8%82,產險,核保,雲端
臺北市   國泰金控職缺，徵才2021年10月 - Indeed 臺灣,https://tw.indeed.com/%E5%9C%8B%E6%B3%B0%E9%87%91%E6%8E%A7-jobs-in-%E5%8F%B0%E5%8C%97%E5%B8%82,產險,核保,大數據
臺北市   國泰金控職缺，徵才2021年10月 - Indeed 臺灣,https://tw.indeed.com/%E5%9C%8B%E6%B3%B0%E9%87%91%E6%8E%A7-jobs-in-%E5%8F%B0%E5%8C%97%E5%B8%82,產險,核保,區塊鏈
臺北市   國泰金控職缺，徵才2021年10月 - Indeed 臺灣,https://tw.indeed.com/%E5%9C%8B%E6%B3%B0%E9%87%91%E6%8E%A7-jobs-in-%E5%8F%B0%E5%8C%97%E5%B8%82,產險,核保,機器學習
疫情嚴峻，星展銀行（臺灣）數位金融服務使用比例大幅提升,https://www.dbs.com/NewsPrinter.page?newsId=kp8mf1g9&locale=zh,保險,銷售,數位轉型
疫情嚴峻，星展銀行（臺灣）數位金融服務使用比例大幅提升,https://www.dbs.com/NewsPrinter.page?newsId=kp8mf1g9&locale=zh,保險,銷售,數位轉型
疫情嚴峻，星展銀行（臺灣）數位金融服務使用比例大幅提升,https://www.dbs.com/NewsPrinter.page?newsId=kp8mf1g9&locale=zh,保險,投資,數位轉型
旅綜險救援產險前10月業績靚 - mlm7rsanfrede的部落格,http://mlm7rsanfrede.pixnet.net/blog/post/50253460-%E6%97%85%E7%B6%9C%E9%9A%AA%E6%95%91%E6%8F%B4-%E7%94%A2%E9%9A%AA%E5%89%8D10%E6%9C%88%E6%A5%AD%E7%B8%BE%E9%9D%9A,產險,銷售,網路投保
最低保費只要98 元！一張圖秒懂四大「疫苗險 ... - 奇摩新聞,https://tw.news.yahoo.com/%E6%9C%80%E4%BD%8E%E4%BF%9D%E8%B2%BB%E5%8F%AA%E8%A6%81-98-%E5%85%83-%E5%9C%96%E7%A7%92%E6%87%82%E5%9B%9B%E5%A4%A7-%E7%96%AB%E8%8B%97%E9%9A%AA-030000423.html,產險,理賠,大數據
永續投資典範機構獎,https://tcsaward.org.tw/tw/about/selection3/316,產險,投資,雲端
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,核保,機器學習
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,核保,人工智慧
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,投資,人工智慧
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,核保,大數據
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,核保,聊天機器人
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,核保,數位轉型
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,銷售,人工智慧
AI人工智慧- 定義、技術原理、趨勢、以及應用領域｜OOSGA,https://oosga.com/pillars/artificial-intelligence/,保險,投資,聊天機器人
Fintech周報第191期：國泰人壽導入金控戰情室文化 - iThome,https://www.ithome.com.tw/news/145916,保險,理賠,客戶體驗
旅平險線上投保- 合作金庫人壽,https://www.tcb-life-online.com.tw/ebiz/insuranceguide/travelaccidentinsurance,保險,理賠,網路投保
數據精靈，建構您的準客戶生態圈 - 好險網,https://www.phew.tw/product/data_analytics,保險,投資,生態圈
數據精靈，建構您的準客戶生態圈 - 好險網,https://www.phew.tw/product/data_analytics,保險,銷售,生態圈
《金融》逾半壽險業談明年是…驚濤駭浪 - 奇摩股市,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D-%E9%80%BE%E5%8D%8A%E5%A3%BD%E9%9A%AA%E6%A5%AD%E8%AB%87%E6%98%8E%E5%B9%B4%E6%98%AF-%E9%A9%9A%E6%BF%A4%E9%A7%AD%E6%B5%AA-235117117.html,保險,精算,區塊鏈
甄選辦法 - 富邦人壽管理博碩士論文獎,https://www.cmathesis.org.tw/domain,保險,風險管理,大數據
甄選辦法 - 富邦人壽管理博碩士論文獎,https://www.cmathesis.org.tw/domain,保險,風險管理,人工智慧
【未來農業系列】 臺灣G霸「元進莊」大數據管理養殖場成功 ...,https://www.agriharvest.tw/archives/59939,保險,銷售,大數據
【未來農業系列】 臺灣G霸「元進莊」大數據管理養殖場成功 ...,https://www.agriharvest.tw/archives/59939,保險,銷售,大數據
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,風險管理,數位轉型
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,銷售,API
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,投資,雲端
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,銷售,雲端
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,風險管理,雲端
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,風險管理,API
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,風險管理,區塊鏈
Fintech周報第187期：摩根士丹利與微軟建立雲端合作關係,https://www.ithome.com.tw/news/145374,產險,投資,數位轉型
南山人壽獲亞洲信譽壽險業務顧問獎創臺灣首例！,https://finance.ettoday.net/news/2028428,保險,銷售,人臉辨識
南山人壽獲亞洲信譽壽險業務顧問獎創臺灣首例！,https://finance.ettoday.net/news/2028428,保險,投資,人臉辨識
南山人壽獲亞洲信譽壽險業務顧問獎創臺灣首例！,https://finance.ettoday.net/news/2028428,保險,風險管理,人臉辨識
遊尚儒保險經紀人事務所- Home | Facebook,https://www.facebook.com/635InsuranceLaw3cZone/,保險,銷售,網路投保
遊尚儒保險經紀人事務所- Home | Facebook,https://www.facebook.com/635InsuranceLaw3cZone/,保險,銷售,雲端
遊尚儒保險經紀人事務所- Home | Facebook,https://www.facebook.com/635InsuranceLaw3cZone/,保險,銷售,API
AI法官OK嗎？人工智慧將如何改寫法律上的權利義務關係？,https://www.thenewslens.com/article/152163,保險,投資,人工智慧
AI法官OK嗎？人工智慧將如何改寫法律上的權利義務關係？,https://www.thenewslens.com/article/152163,保險,投資,聊天機器人
AI法官OK嗎？人工智慧將如何改寫法律上的權利義務關係？,https://www.thenewslens.com/article/152163,保險,投資,人臉辨識
14家產險強制險理賠跨入2.0版- 工商時報,https://ctee.com.tw/news/insurance/535203.html,產險,理賠,人工智慧
第三責任險試算汽車保險怎麼保最劃算?一次看懂各種 ... - Nhksod,https://www.tamiloprk.co/%E7%AC%AC%E4%B8%89%E8%B2%AC%E4%BB%BB%E9%9A%AA%E8%A9%A6%E7%AE%97-%E6%B1%BD%E8%BB%8A%E4%BF%9D%E9%9A%AA%E6%80%8E%E9%BA%BC%E4%BF%9D%E6%9C%80%E5%8A%83%E7%AE%97%E4%B8%80%E6%AC%A1%E7%9C%8B%E6%87%82%E5%90%84/,保險,理賠,UBI
【永康手術醫療定期健康保險ptt】[心得]各家版上不推薦險種列 ...,https://tag.todohealth.com/%E6%B0%B8%E5%BA%B7%E6%89%8B%E8%A1%93%E9%86%AB%E7%99%82%E5%AE%9A%E6%9C%9F%E5%81%A5%E5%BA%B7%E4%BF%9D%E9%9A%AAptt-1,產險,核保,大數據
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,銷售,人工智慧
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,保戶服務,人工智慧
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,投資,人工智慧
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,保戶服務,雲端
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,投資,大數據
2021/10/18 AI人工智慧加速趕底加碼機會浮現,https://www.link-aimlife.com.tw/news.asp?NKID=2&NID=3969,產險,理賠,人工智慧
「加零」仍然心驚驚？AI機器人當諮商師、陪你線上聊 - 遠見雜誌,https://www.gvm.com.tw/article/81925,保險,投資,聊天機器人
從家門到心門，用話題力突破客戶心防 - Advisers財務顧問雜誌,https://www.advisers.com.tw/?p=10843,保險,銷售,客戶體驗
長壽新人生：在人工智慧與高齡化的未來，工作與生活的嶄新指南,https://www.rakuten.com.tw/shop/rbook/product/2015410307937/,產險,投資,人工智慧
談談精算師與CPA註冊會計師 - 知乎專欄,https://zhuanlan.zhihu.com/p/387142809,產險,精算,大數據
談談精算師與CPA註冊會計師 - 知乎專欄,https://zhuanlan.zhihu.com/p/387142809,產險,風險管理,大數據
公司保險證字號申請工程行、申請企業社、申請公司行號 - Yihbk,https://www.redbokbl.co/%E5%85%AC%E5%8F%B8%E4%BF%9D%E9%9A%AA%E8%AD%89%E5%AD%97%E8%99%9F-%E7%94%B3%E8%AB%8B%E5%B7%A5%E7%A8%8B%E8%A1%8C%E3%80%81%E7%94%B3%E8%AB%8B%E4%BC%81%E6%A5%AD%E7%A4%BE%E3%80%81%E7%94%B3%E8%AB%8B%E5%85%AC/,保險,銷售,身分驗證
國票金擬併安泰銀金管會先列4大審查原則 - 新頭殼Newtalk,https://newtalk.tw/news/view/2021-10-14/651274,保險,投資,生態圈
外溢保單大賣！Q2銷量年增507% 壽險業賺破30億,https://finance.ettoday.net/news/2041868,保險,銷售,外溢保單
第2期作水稻產量保險開賣歡迎種稻農友投保! - 尖端新聞網,https://cenews.com.tw/%E7%AC%AC2%E6%9C%9F%E4%BD%9C%E6%B0%B4%E7%A8%BB%E7%94%A2%E9%87%8F%E4%BF%9D%E9%9A%AA%E9%96%8B%E8%B3%A3-%E6%AD%A1%E8%BF%8E%E7%A8%AE%E7%A8%BB%E8%BE%B2%E5%8F%8B%E6%8A%95%E4%BF%9D/,產險,銷售,雲端
第2期作水稻產量保險開賣歡迎種稻農友投保! - 尖端新聞網,https://cenews.com.tw/%E7%AC%AC2%E6%9C%9F%E4%BD%9C%E6%B0%B4%E7%A8%BB%E7%94%A2%E9%87%8F%E4%BF%9D%E9%9A%AA%E9%96%8B%E8%B3%A3-%E6%AD%A1%E8%BF%8E%E7%A8%AE%E7%A8%BB%E8%BE%B2%E5%8F%8B%E6%8A%95%E4%BF%9D/,保險,理賠,雲端
2021 汽車險折扣完整比較(附優惠代碼)，期間限定活動一覽表,https://blog.finfo.tw/insurance-vehicle/2021-%E6%B1%BD%E8%BB%8A%E9%9A%AA%E6%8A%98%E6%89%A3%E5%AE%8C%E6%95%B4%E6%AF%94%E8%BC%83-%E9%99%84%E5%84%AA%E6%83%A0%E4%BB%A3%E7%A2%BC%EF%BC%8C%E6%9C%9F%E9%96%93%E9%99%90%E5%AE%9A%E6%B4%BB%E5%8B%95%E4%B8%80%E8%A6%BD%E8%A1%A8,產險,理賠,網路投保
